obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_date,k_time,k_bid_vol,k_ask_vol,uc_trans

2104,0.02418,0.02401,10608.06809204,5878.65836911,0.02406,0.024143,2016-06-03,21:34:47,72.608,52.904,42955705

2105,0.02418,0.02401,10608.06809204,6115.11744372,0.02406,0.024143,2016-06-03,21:34:56,72.608,52.904,42955705

2106,0.02418,0.02401,10608.06809204,6115.41604791,0.02406,0.024143,2016-06-03,21:35:04,72.608,52.904,42955705

2107,0.02418,0.02401,10608.06809204,6115.11744372,0.02406,0.024142,2016-06-03,21:35:13,72.608,47.668,42955705

2108,0.02418,0.02401,10608.06809204,5927.92958791,0.02406,0.024141,2016-06-03,21:35:22,72.608,31.331,42955705

2109,0.02418,0.02401,10608.42093942,6106.42735636,0.02406,0.024159,2016-06-03,21:35:31,72.608,82.408,42955705

2110,0.02417,0.02401,10606.41015602,6113.65009976,0.02406,0.024159,2016-06-03,21:35:39,72.608,104.022,42955705

2111,0.02418,0.02401,10606.41015602,6114.13265929,0.02406,0.024158,2016-06-03,21:35:48,72.608,33.306,42955705

2112,0.02418,0.02403,10607.09631204,6114.34540118,0.02406,0.024157,2016-06-03,21:35:56,72.608,25.95,42955705

2113,0.02418,0.02401,10606.41015602,6107.07418238,0.02406,0.024155,2016-06-03,21:36:04,72.608,25.95,42955705

2114,0.02418,0.02401,10606.41015602,6107.07418238,0.02406,0.024155,2016-06-03,21:36:12,72.608,47.564,42955705

2115,0.02417,0.02401,10606.41015602,6105.04049429,0.02406,0.024138,2016-06-03,21:36:21,72.608,21.61,42955705

2116,0.02417,0.02401,10606.41015602,6105.04049429,0.02406,0.024137,2016-06-03,21:36:29,72.608,34.104,42955705

2117,0.02417,0.02401,10606.41015602,6118.39488363,0.02406,0.024137,2016-06-03,21:36:39,72.608,21.61,42955705

2118,0.02417,0.02401,10606.41015602,6118.39488363,0.02406,0.024137,2016-06-03,21:36:47,71.589,21.61,42955705

2119,0.02417,0.02401,10231.23949387,6097.84116507,0.02406,0.024136,2016-06-03,21:36:55,71.589,33.253,42955705

2120,0.02417,0.02401,10675.84905078,6097.84116507,0.02406,0.024136,2016-06-03,21:37:04,71.589,21.627,42955705

2121,0.02417,0.02401,10675.84905078,6097.84116507,0.02406,0.024136,2016-06-03,21:37:12,71.589,21.627,42955705

2122,0.02417,0.02403,10677.35110316,6097.84116507,0.02406,0.024135,2016-06-03,21:37:21,71.589,33.556,42955705

2123,0.02417,0.02403,10607.42564989,6097.54256088,0.02406,0.024159,2016-06-03,21:37:29,71.589,47.922,42955705

2124,0.02417,0.02401,10675.81650351,6097.54256088,0.02406,0.024159,2016-06-03,21:37:37,71.589,263.269,42955705

2125,0.02417,0.02401,10675.84905091,6055.84116507,0.02406,0.024158,2016-06-03,21:37:45,71.589,31.262,42955705

2126,0.02417,0.02401,10675.84905091,5895.06440088,0.02406,0.024145,2016-06-03,21:37:54,71.589,34.816,42955705

2127,0.02417,0.02401,10675.52915235,6090.25206381,0.02406,0.024145,2016-06-03,21:38:02,71.589,34.816,42955705

2128,0.02416,0.02401,10675.52915235,6088.32792308,0.02406,0.024156,2016-06-03,21:38:10,71.589,34.317,42955705

2129,0.02416,0.02403,10677.03120473,6088.32792308,0.02406,0.024153,2016-06-03,21:38:18,71.589,22.15,42955705

2130,0.02416,0.02403,10607.42564989,6086.91770985,0.02406,0.024153,2016-06-03,21:38:26,71.589,43.781,42955705

2131,0.02416,0.02401,10675.81650351,6086.91770985,0.02406,0.024151,2016-06-03,21:38:34,71.589,18.93,42955705

2132,0.02416,0.02401,10675.81650351,6044.91770985,0.02406,0.024151,2016-06-03,21:38:42,71.589,18.93,42955705

2133,0.02416,0.02401,10675.67106497,6085.86927665,0.02406,0.02415,2016-06-03,21:38:51,71.589,30.811,42955705

2134,0.02416,0.02401,10673.17501311,6085.86927665,0.02406,0.024129,2016-06-03,21:38:59,71.589,21.627,42955705

2135,0.02416,0.02403,10603.28210711,6085.86927665,0.02406,0.024153,2016-06-03,21:39:07,71.589,47.922,42955705

2136,0.02416,0.02405,10676.76535084,6085.86927665,0.02406,0.024157,2016-06-03,21:39:16,71.589,47.922,42955705

2137,0.02416,0.02405,10603.19423877,6085.86927665,0.02406,0.024129,2016-06-03,21:39:24,71.589,21.628,42955705

2138,0.02416,0.02406,10677.14296548,6085.86927665,0.02406,0.024128,2016-06-03,21:39:32,71.589,31.907,42955705

2139,0.02416,0.02406,10707.22221982,6085.86927665,0.02406,0.024156,2016-06-03,21:39:40,71.589,30.474,42955705

2140,0.02416,0.02403,10781.46680662,6086.91770985,0.02406,0.024155,2016-06-03,21:39:48,71.589,47.922,42955705

2141,0.02416,0.02403,10781.46680662,6231.45927665,0.02406,0.024155,2016-06-03,21:39:56,71.589,47.922,42955705

2142,0.02416,0.02405,10780.91360117,6239.26547958,0.02406,0.024155,2016-06-03,21:40:05,71.589,69.549,42955705

2143,0.02416,0.02405,10780.8258789,6250.80810259,0.02406,0.024154,2016-06-03,21:40:13,71.589,30.993,42955705

2144,0.02416,0.02406,10707.22221982,6250.80810259,0.02406,0.024154,2016-06-03,21:40:21,71.589,52.623,42955705

2145,0.02416,0.024,10806.05482142,6154.90466939,0.02406,0.024151,2016-06-03,21:40:29,71.589,25.42,42955705

2146,0.02415,0.02401,10745.25482142,6124.94757882,0.02406,0.024151,2016-06-03,21:40:38,71.589,25.42,42955705

2147,0.02415,0.02403,10788.18426457,6120.34137589,0.02406,0.024144,2016-06-03,21:40:46,71.589,21.63,42955705

2148,0.02414,0.02403,10788.18426457,5915.77329759,0.02406,0.024142,2016-06-03,21:40:55,71.589,33.655,42955705

2149,0.02414,0.02405,10787.63105912,6110.58340099,0.02406,0.024141,2016-06-03,21:41:03,71.589,45.315,42955705

2150,0.02414,0.02405,10787.63105912,6109.18358989,0.02406,0.024139,2016-06-03,21:41:11,71.589,27.57,42955705

2151,0.02414,0.02406,10713.93967777,6086.55202309,0.02406,0.024138,2016-06-03,21:41:20,71.589,31.22,42955705

2152,0.02414,0.02406,10713.61977921,6064.36700576,0.02406,0.024138,2016-06-03,21:41:28,71.589,21.635,42955705

2153,0.02414,0.02403,10788.1842644,6061.82111151,0.02406,0.024132,2016-06-03,21:41:36,71.589,21.637,42955705

2154,0.02414,0.02403,10788.1842644,6029.82111151,0.02406,0.024131,2016-06-03,21:41:44,71.589,78.209,42955705

2155,0.02414,0.02405,10787.95095751,6061.92611151,0.02406,0.024129,2016-06-03,21:41:53,71.589,24.4,42955705

2156,0.02414,0.02406,10790.95280908,6061.92611151,0.02406,0.024129,2016-06-03,21:42:01,71.589,46.037,42955705

2157,0.02414,0.02406,10716.5639145,6061.92611151,0.02406,0.024127,2016-06-03,21:42:09,71.589,17.96,42955705

2158,0.02414,0.02403,10814.71284053,6061.92316055,0.02406,0.024124,2016-06-03,21:42:17,71.589,26.5,42955705

2159,0.02414,0.02403,10790.21284053,6087.66816055,0.02406,0.024123,2016-06-03,21:42:26,71.589,25.85,42955705

2160,0.02414,0.02405,11833.42920889,6084.46816055,0.02406,0.024123,2016-06-03,21:42:34,71.589,25.85,42955705

2161,0.02414,0.02405,10685.94420248,6087.66816055,0.02406,0.024121,2016-06-03,21:42:42,71.589,25.85,42955705

2162,0.0243,0.02407,10269.84874073,5987.95957016,0.02406,0.02412,2016-06-03,21:42:51,71.589,55.587,42955705

2163,0.02424,0.02407,10181.10121621,6158.80567016,0.02406,0.02412,2016-06-03,21:43:00,71.589,55.587,42955705

2164,0.02423,0.02402,10448.82878978,6029.59074298,0.02406,0.02412,2016-06-03,21:43:09,71.589,33.946,42955705

2165,0.0243,0.02403,10521.4202854,5972.76376849,0.02406,0.024158,2016-06-03,21:43:17,71.589,101.412,42955705

2166,0.0243,0.02403,10781.49617921,5822.35266849,0.02407,0.024158,2016-06-03,21:43:26,72.639,101.412,42955705

2167,0.02428,0.02403,10780.0586699,6188.44318367,0.02407,0.024157,2016-06-03,21:43:34,72.639,34.485,42955705

2168,0.02428,0.02404,10448.6694799,6188.44318367,0.02407,0.024157,2016-06-03,21:43:43,72.639,56.116,42955705

2169,0.02427,0.02405,10611.87772356,6362.45675367,0.02407,0.024157,2016-06-03,21:43:51,72.639,56.116,42955705

2170,0.02426,0.02403,10918.48913365,6208.85175367,0.02407,0.024157,2016-06-03,21:44:00,72.639,56.116,42955705

2171,0.02426,0.02403,11024.0629369,6208.85175367,0.02407,0.024157,2016-06-03,21:44:08,72.639,56.116,42955705

2172,0.02424,0.02403,11854.41093035,6145.32179797,0.02407,0.024157,2016-06-03,21:44:16,72.639,56.116,42955705

2173,0.02424,0.02401,11825.52305036,6146.19991509,0.02407,0.024157,2016-06-03,21:44:25,72.639,56.116,42955705

2174,0.02422,0.02403,11959.72804584,5779.44855483,0.024056,0.024157,2016-06-03,21:44:34,9.64,56.116,42955705

2175,0.02422,0.02404,11769.20730762,5991.23091379,0.024056,0.024157,2016-06-03,21:44:42,5.44,56.116,42955705

2176,0.02422,0.02405,11022.27430143,6004.51283352,0.024056,0.024157,2016-06-03,21:44:51,5.44,56.116,42955705

2177,0.02422,0.02405,11022.27430142,5995.35184282,0.024056,0.024157,2016-06-03,21:44:59,5.44,56.116,42955705

2178,0.02422,0.02406,10997.66734629,5995.25086718,0.024061,0.024157,2016-06-03,21:45:08,3.58,56.116,42955705

2179,0.02422,0.02408,11958.45793363,5995.25086718,0.024061,0.024156,2016-06-03,21:45:17,3.58,47.226,42955705

2180,0.02422,0.02408,11960.75096416,5995.25086718,0.024061,0.024155,2016-06-03,21:45:25,3.58,52.399,42955705

2181,0.02422,0.02406,11959.19102153,5985.45094861,0.02409,0.0241,2016-06-03,21:45:34,38.345,80,42955705

2182,0.02422,0.02406,12228.860453,5985.55184861,0.02409,0.0241,2016-06-03,21:45:42,38.345,80,42955705

2183,0.02422,0.02409,12342.17604453,5979.80997807,0.02409,0.0241,2016-06-03,21:45:51,38.345,80,42955705

2184,0.02422,0.02404,12419.9874693,5979.80997807,0.02409,0.0241,2016-06-03,21:46:00,38.345,80,42955705

2185,0.0243,0.02404,12341.93798503,6160.87571631,0.02409,0.0241,2016-06-03,21:46:09,38.345,80,42955705

2186,0.0243,0.02404,12237.32174973,6161.30980044,0.02409,0.0241,2016-06-03,21:46:17,38.345,80,42955705

2187,0.0243,0.02404,12243.73339702,6169.33062098,0.02409,0.0241,2016-06-03,21:46:25,38.345,80,42955705

2188,0.0243,0.02404,12237.27692702,6131.4605304,0.02409,0.0241,2016-06-03,21:46:34,38.345,80,42955705

2189,0.0243,0.02405,12237.27693702,6123.43970986,0.02409,0.0241,2016-06-03,21:46:42,38.345,80,42955705

2190,0.0243,0.02404,12237.73339702,6137.3465425,0.02409,0.0241,2016-06-03,21:46:51,38.345,80,42955705

2191,0.02429,0.02404,12049.68751702,6117.60249137,0.02409,0.0241,2016-06-03,21:47:00,38.345,80,42955705

2192,0.02428,0.02405,11838.22358389,6149.14024017,0.02409,0.0241,2016-06-03,21:47:09,38.345,80,42955705

2193,0.02427,0.02405,11875.80589636,6149.29315162,0.02409,0.0241,2016-06-03,21:47:17,38.345,80,42955705

2194,0.02427,0.02405,11843.34946636,6151.68563002,0.024067,0.0241,2016-06-03,21:47:25,1.24,80,42955705

2195,0.02426,0.02406,11873.28862915,6192.33208989,0.024067,0.0241,2016-06-03,21:47:34,1.24,80,42955705

2196,0.02426,0.02403,12028.54122228,6191.69260743,0.024067,0.0241,2016-06-03,21:47:42,1.24,41.656,42955705

2197,0.02425,0.02405,11955.52953311,6220.74484611,0.024067,0.0241,2016-06-03,21:47:51,1.24,41.656,42955705

2198,0.02423,0.02407,11873.46129141,6048.79121931,0.024067,0.0241,2016-06-03,21:48:00,1.24,41.656,42955705

2199,0.02423,0.02407,11783.37478141,6040.84764318,0.024067,0.0241,2016-06-03,21:48:09,1.24,41.656,42955705

2200,0.02422,0.02406,11894.41316425,6040.84756119,0.024067,0.0241,2016-06-03,21:48:17,1.24,41.656,42955705

2201,0.02422,0.02406,11018.51319661,6041.62635809,0.024067,0.0241,2016-06-03,21:48:28,1.24,41.656,42955705

2202,0.02422,0.02406,11018.51319661,6042.67479129,0.024067,0.0241,2016-06-03,21:48:37,1.24,41.656,42955705

2203,0.02422,0.02406,11954.24001227,6042.67479129,0.024067,0.0241,2016-06-03,21:48:45,1.24,41.656,42955705

2204,0.02422,0.02406,11957.63724944,6042.67479129,0.024067,0.0241,2016-06-03,21:48:54,1.24,41.656,42955705

2205,0.02422,0.02406,11954.7242126,6042.67479129,0.024067,0.0241,2016-06-03,21:49:03,1.24,41.656,42955705

2206,0.02422,0.02406,11954.7242126,6042.67479129,0.024067,0.0241,2016-06-03,21:49:12,1.24,41.656,42955705

2207,0.02422,0.02406,11954.7242126,6041.84170464,0.024067,0.0241,2016-06-03,21:49:22,1.24,41.656,42955705

2208,0.02422,0.02406,11954.7242126,6042.67479129,0.024067,0.0241,2016-06-03,21:49:30,1.24,41.656,42955705

2209,0.02422,0.02406,12031.43269669,6042.67479129,0.024067,0.0241,2016-06-03,21:49:38,1.24,41.656,42955705

2210,0.02422,0.02407,11740.18376463,6042.67479129,0.024067,0.0241,2016-06-03,21:49:48,1.24,41.656,42955705

2211,0.02422,0.02407,11770.18562227,6042.67479129,0.024067,0.0241,2016-06-03,21:49:56,1.24,41.656,42955705

2212,0.02422,0.02408,11954.98538355,6042.67979129,0.024067,0.0241,2016-06-03,21:50:04,1.24,41.656,42955705

2213,0.02421,0.02408,11954.98538355,6040.6262923,0.024061,0.0241,2016-06-03,21:50:13,4.312,41.656,42955705

2214,0.02421,0.02408,11954.52887355,6041.4373523,0.024061,0.0241,2016-06-03,21:50:21,4.312,41.656,42955705

2215,0.0242,0.02408,11954.52887355,6039.35213124,0.024061,0.0241,2016-06-03,21:50:30,4.312,41.656,42955705

2216,0.0242,0.02408,11766.18578355,6039.35213124,0.024061,0.0241,2016-06-03,21:50:38,4.312,41.656,42955705

2217,0.0242,0.02406,11768.81615716,6039.54668526,0.024061,0.0241,2016-06-03,21:50:46,4.312,41.656,42955705

2218,0.0242,0.02406,11909.48827831,6039.64668526,0.024062,0.0241,2016-06-03,21:50:55,22.373,41.656,42955705

2219,0.0242,0.02407,11039.01343471,5868.61001062,0.024061,0.0241,2016-06-03,21:51:03,4.312,41.656,42955705

2220,0.02419,0.02403,11953.0193862,5869.68888802,0.024061,0.0241,2016-06-03,21:51:11,4.312,41.656,42955705

2221,0.02419,0.02404,11843.43023828,5879.57738336,0.024061,0.0241,2016-06-03,21:51:19,4.312,41.656,42955705

2222,0.02419,0.02404,11766.5098824,5879.57738336,0.024061,0.0241,2016-06-03,21:51:28,4.312,41.656,42955705

2223,0.02419,0.02402,11852.84184907,5879.57738336,0.024061,0.0241,2016-06-03,21:51:36,4.312,41.656,42955705

2224,0.02419,0.02403,11953.54615581,5879.57738336,0.024061,0.0241,2016-06-03,21:51:44,4.312,41.656,42955705

2225,0.02419,0.02401,11852.84184907,5880.52581656,0.024061,0.0241,2016-06-03,21:51:53,4.312,41.656,42955705

2226,0.02418,0.02402,11766.59619478,5879.57738336,0.024061,0.0241,2016-06-03,21:52:01,4.312,41.656,42955705

2227,0.02418,0.02402,11766.59619478,5879.57738336,0.024061,0.0241,2016-06-03,21:52:10,4.312,41.656,42955705

2228,0.02418,0.02402,11768.98867996,5871.58906951,0.024061,0.0241,2016-06-03,21:52:18,4.312,41.656,42955705

2229,0.02418,0.02403,11986.97184996,5790.02103806,0.024062,0.0241,2016-06-03,21:52:26,34.352,41.656,42955705

2230,0.02417,0.02402,11954.24630478,5897.51114553,0.024061,0.0241,2016-06-03,21:52:35,4.312,41.656,42955705

2231,0.02417,0.02402,11922.11861478,5897.51114553,0.024061,0.0241,2016-06-03,21:52:43,4.312,41.656,42955705

2232,0.02417,0.02402,11768.98867996,5866.10364484,0.024061,0.0241,2016-06-03,21:52:51,4.312,41.656,42955705

2233,0.02417,0.02402,11766.73753896,5866.10364484,0.024061,0.0241,2016-06-03,21:52:59,4.312,41.656,42955705

2234,0.02417,0.02402,11953.77514478,5866.10364484,0.024061,0.0241,2016-06-03,21:53:07,4.312,41.656,42955705

2235,0.02417,0.02402,11766.59619477,5866.10364484,0.024061,0.0241,2016-06-03,21:53:16,4.312,2.694,42955705

2236,0.02416,0.02402,11751.29897928,5878.02956484,0.023838,0.02404,2016-06-03,21:53:25,21.635,10.407,42955705

2237,0.02416,0.02402,11938.47792928,5836.43407696,0.023848,0.02404,2016-06-03,21:53:34,73.017,2.317,42955705

2238,0.02416,0.02402,11910.39763346,5837.24013696,0.023983,0.02404,2016-06-03,21:53:42,21.635,2.317,42955705

2239,0.02416,0.02402,11954.84878051,5827.23853121,0.023988,0.02404,2016-06-03,21:53:50,94.187,2.317,42955705

2240,0.02416,0.02398,11907.86929962,5826.32747121,0.023988,0.024026,2016-06-03,21:53:58,94.187,173.47,42955705

2241,0.02416,0.02397,11709.55127222,5824.63265743,0.023988,0.024026,2016-06-03,21:54:06,72.531,171.67,42955705

2242,0.02415,0.02397,11932.6539018,5956.87422423,0.023988,0.024026,2016-06-03,21:54:14,94.187,171.67,42955705

2243,0.02416,0.02397,11956.14726906,5825.28422423,0.02399,0.02404,2016-06-03,21:54:23,119.632,2.317,42955705

2244,0.02415,0.02397,11856.07288081,5825.38422423,0.024006,0.02404,2016-06-03,21:54:32,72.483,2.317,42955705

2245,0.02415,0.02398,10850.04857737,5825.38422423,0.023995,0.02404,2016-06-03,21:54:39,72.847,2.317,42955705

2246,0.02415,0.02398,11792.83606336,5825.38422423,0.023996,0.02404,2016-06-03,21:54:48,3.783,2.317,42955705

2247,0.02415,0.02398,11661.59428224,5830.37680174,0.024,0.02404,2016-06-03,21:54:57,94.521,2.317,42955705

2248,0.02414,0.02398,11864.53043636,5830.17819755,0.024001,0.02404,2016-06-03,21:55:05,25.439,2.317,42955705

2249,0.02414,0.024,11575.34749942,5830.17819755,0.024005,0.02404,2016-06-03,21:55:13,72.512,2.317,42955705

2250,0.02414,0.024,11764.31272942,5830.17819755,0.024001,0.02404,2016-06-03,21:55:22,25.439,2.317,42955705

2251,0.02414,0.024,10856.81076,5830.17819755,0.024001,0.02404,2016-06-03,21:55:30,3.783,2.317,42955705

2252,0.02414,0.024,11701.36411143,5830.17819755,0.023928,0.02404,2016-06-03,21:55:38,184.784,2.317,42955705

2253,0.02414,0.024,11563.92359894,5830.17819755,0.023934,0.02404,2016-06-03,21:55:46,158.331,2.317,42955705

2254,0.02414,0.024,11763.94745035,5830.17819755,0.02394,0.02404,2016-06-03,21:55:54,162.16,2.317,42955705

2255,0.02414,0.02401,11766.19404042,5830.17819755,0.023946,0.02404,2016-06-03,21:56:04,154.244,2.317,42955705

2256,0.02414,0.02402,11766.06430201,5830.17819755,0.023952,0.02404,2016-06-03,21:56:13,146.48,2.317,42955705

2257,0.02414,0.02402,11749.56583033,5830.17819755,0.023958,0.02404,2016-06-03,21:56:21,38.87,2.317,42955705

2258,0.02416,0.02396,11812.61516511,5830.37680174,0.023964,0.02404,2016-06-03,21:56:29,29.89,2.317,42955705

2259,0.02415,0.02395,12120.30882878,5834.16542968,0.02397,0.02404,2016-06-03,21:56:37,21.637,2.317,42955705

2260,0.02415,0.02396,11593.45081569,5834.06542968,0.02398,0.02404,2016-06-03,21:56:45,72.566,2.317,42955705

2261,0.02415,0.02397,11666.35461633,5826.24569824,0.02398,0.02404,2016-06-03,21:56:54,21.637,2.317,42955705

2262,0.02415,0.024,11753.69744646,5825.40858723,0.023985,0.02404,2016-06-03,21:57:02,72.614,2.317,42955705

2263,0.02415,0.024,11779.90877066,5826.34667388,0.023985,0.02404,2016-06-03,21:57:10,72.614,2.317,42955705

2264,0.02415,0.024,11764.04066901,5826.34667388,0.023986,0.024025,2016-06-03,21:57:19,3.783,170.25,42955705

2265,0.02415,0.02402,11764.12112756,5826.34667388,0.023986,0.02404,2016-06-03,21:57:27,3.783,2.317,42955705

2266,0.02415,0.02402,11764.12112756,5826.34667388,0.023986,0.02404,2016-06-03,21:57:35,3.783,2.317,42955705

2267,0.02415,0.024,11474.94278758,5826.34667388,0.023989,0.02404,2016-06-03,21:57:43,73.235,2.317,42955705

2268,0.02415,0.024,11663.25096656,5825.29824068,0.023942,0.024027,2016-06-03,21:57:51,177.345,179.09,42955705

2269,0.02415,0.02401,11764.04165756,5825.29824068,0.023959,0.023988,2016-06-03,21:58:00,150.512,194.47,42955705

2270,0.02415,0.02401,12030.93428937,5828.05664545,0.023944,0.023953,2016-06-03,21:58:08,108.25,62.426,42955705

2271,0.02415,0.02392,11434.22607557,5824.34511388,0.023895,0.023895,2016-06-03,21:58:16,3.555,6.797,42955705

2272,0.02415,0.02392,11425.11686585,5816.43105168,0.023894,0.023988,2016-06-03,21:58:24,73.278,194.47,42955705

2273,0.02415,0.02393,11798.34163014,5837.8779369,0.023894,0.023948,2016-06-03,21:58:32,73.278,185.94,42955705

2274,0.02415,0.02393,11798.73833014,5837.03985025,0.023848,0.023948,2016-06-03,21:58:40,140.028,185.94,42955705

2275,0.02414,0.02393,11609.45578498,5994.4319369,0.023854,0.023948,2016-06-03,21:58:48,138.04,185.94,42955705

2276,0.02414,0.02393,11798.26226498,5994.3310369,0.02387,0.023908,2016-06-03,21:58:56,73.062,175.171,42955705

2277,0.02414,0.02386,11476.71959932,5988.64931202,0.023908,0.023948,2016-06-03,21:59:06,4.199,185.94,42955705

2278,0.02413,0.0239,12171.9110756,5991.7165517,0.023908,0.023948,2016-06-03,21:59:14,4.199,185.94,42955705

2279,0.02413,0.0239,11612.55931779,5984.55929136,0.023908,0.023948,2016-06-03,21:59:22,4.199,185.94,42955705

2280,0.02412,0.0239,11799.10401779,5993.62229136,0.023908,0.023948,2016-06-03,21:59:30,4.199,185.94,42955705

2281,0.02412,0.0239,11798.42936378,5993.62229136,0.023908,0.02398,2016-06-03,21:59:38,4.199,50,42955705

2282,0.02412,0.02391,11609.38466378,5993.62229136,0.023908,0.02398,2016-06-03,21:59:46,4.199,50,42955705

2283,0.02412,0.02391,11947.78164691,6001.42849429,0.023908,0.02398,2016-06-03,21:59:54,4.199,50,42955705

2284,0.02412,0.02392,11798.84989378,5993.62229136,0.023821,0.02398,2016-06-03,22:00:02,377.43,50,42955705

2285,0.02412,0.02393,11798.95120741,5993.62229136,0.023858,0.02398,2016-06-03,22:00:11,169.98,50,42955705

2286,0.02412,0.02393,11612.34679182,5993.62229136,0.023864,0.02398,2016-06-03,22:00:19,73.062,50,42955705

2287,0.02412,0.02393,11612.34679182,5993.62229136,0.02387,0.02398,2016-06-03,22:00:27,92.611,21.731,42955705

2288,0.02412,0.02393,11798.49479182,5993.62229136,0.023876,0.024,2016-06-03,22:00:36,72.673,66.734,42955705

2289,0.02412,0.02393,11798.49479182,5993.62229136,0.023883,0.024,2016-06-03,22:00:44,13.98,66.734,42955705

2290,0.02412,0.02393,11798.49479182,5993.62229136,0.023899,0.024,2016-06-03,22:00:52,72.946,66.734,42955705

2291,0.02412,0.02393,11798.49479182,5993.62229136,0.023911,0.023988,2016-06-03,22:01:01,7.77,181.59,42955705

2292,0.02411,0.02393,11798.49479182,5825.40449429,0.023914,0.023988,2016-06-03,22:01:09,2.089,181.59,42955705

2293,0.02411,0.02393,11798.49479182,6127.64859429,0.023919,0.024,2016-06-03,22:01:17,7.77,89,42955705

2294,0.02411,0.02393,11798.49479182,6119.84239136,0.02392,0.024,2016-06-03,22:01:26,0.836,39,42955705

2295,0.02411,0.02393,11612.34679182,6119.84239136,0.023925,0.024,2016-06-03,22:01:35,7.77,39,42955705

2296,0.02411,0.02393,11798.41565182,6119.84239136,0.023927,0.024,2016-06-03,22:01:43,7.77,39,42955705

2297,0.02411,0.02393,11798.41565182,6119.84239136,0.023928,0.024,2016-06-03,22:01:51,7.77,89,42955705

2298,0.02411,0.02393,11798.41565182,6119.84239136,0.023847,0.024,2016-06-03,22:02:00,72.669,89,42955705

2299,0.02411,0.02393,11797.91565182,6132.02729136,0.023903,0.023989,2016-06-03,22:02:08,72.768,167.19,42955705

2300,0.02411,0.02393,11798.89149182,6132.02729136,0.023908,0.023999,2016-06-03,22:02:16,72.866,196.7,42955705

2301,0.02411,0.02393,11798.89149182,6132.02729136,0.023909,0.023999,2016-06-03,22:02:25,100.174,196.7,42955705

2302,0.02411,0.02393,11798.89149182,6132.02729136,0.023911,0.024,2016-06-03,22:02:33,7.77,89,42955705

2303,0.02411,0.02393,11798.89149182,6132.02729136,0.023858,0.024,2016-06-03,22:02:40,48.3,89,42955705

2304,0.02411,0.02393,11798.89149182,6132.02729136,0.023918,0.024,2016-06-03,22:02:49,8.11,89,42955705

2305,0.02411,0.02393,11806.31461004,6121.6889495,0.02387,0.024,2016-06-03,22:02:58,25.52,89,42955705

2306,0.02413,0.02393,11806.31461004,5951.2749495,0.023909,0.023986,2016-06-03,22:03:07,7.77,195.02,42955705

2307,0.02412,0.02393,11619.67147932,5814.96615243,0.023915,0.024,2016-06-03,22:03:15,7.77,50,42955705

2308,0.02412,0.02392,11523.30380732,5842.18472876,0.023918,0.024027,2016-06-03,22:03:24,7.77,179.09,42955705

2309,0.02412,0.02392,11712.37266732,5961.84772391,0.023895,0.024027,2016-06-03,22:03:32,9.42,179.09,42955705

2310,0.02412,0.02393,11806.21617932,5814.7656673,0.023919,0.024027,2016-06-03,22:03:40,7.77,179.09,42955705

2311,0.02412,0.02393,11806.21617932,6135.86181012,0.023925,0.024027,2016-06-03,22:03:49,8.1,179.09,42955705

2312,0.02412,0.02393,11806.21617932,5965.32462391,0.023934,0.024027,2016-06-03,22:03:58,73.12,179.09,42955705

2313,0.02412,0.02393,11806.21617932,5965.22372391,0.023921,0.024027,2016-06-03,22:04:06,8.1,179.09,42955705

2314,0.02412,0.02394,11705.07850732,6106.03972391,0.023935,0.024027,2016-06-03,22:04:15,3.188,179.09,42955705

2315,0.02412,0.02394,11705.07850732,6098.33352098,0.023935,0.024027,2016-06-03,22:04:23,13.402,179.09,42955705

2316,0.02412,0.02394,11705.07850732,5981.99652098,0.023935,0.024027,2016-06-03,22:04:31,3.188,179.09,42955705

2317,0.0241,0.02393,11702.27246167,5876.44406674,0.023941,0.023946,2016-06-03,22:04:40,3.188,193.91,42955705

2318,0.02409,0.02393,11709.92246167,5819.44664513,0.023941,0.02399,2016-06-03,22:04:48,3.188,161.97,42955705

2319,0.02412,0.02393,11709.92246167,5987.78264513,0.023921,0.02399,2016-06-03,22:04:57,8.1,161.97,42955705

2320,0.0241,0.02393,10773.54422497,5819.44664513,0.023921,0.02399,2016-06-03,22:05:06,8.1,161.97,42955705

2321,0.02409,0.02393,11750.60366949,5853.78553174,0.023921,0.02399,2016-06-03,22:05:14,8.1,161.97,42955705

2322,0.02409,0.02393,11710.42246167,5853.78553174,0.023921,0.02399,2016-06-03,22:05:23,8.1,161.97,42955705

2323,0.02407,0.02393,11710.42246167,5966.21692884,0.023921,0.02399,2016-06-03,22:05:31,8.1,161.97,42955705

2324,0.02408,0.02393,11710.42246167,5893.36511549,0.023921,0.02399,2016-06-03,22:05:40,8.1,161.97,42955705

2325,0.02411,0.02393,11646.54246167,5963.96881256,0.023921,0.023989,2016-06-03,22:05:48,8.1,179.46,42955705

